order_id,customer_id,order_date,order_status,shipping_city,shipping_country
6368,1301,2023-03-21,delivered,Toronto,Australia
6369,333,2023-12-12,delivered,London,India
6370,483,2024-05-09,shipped,Los Angeles,USA
6371,566,2024-09-30,delivered,Sydney,UK
6372,1312,2024-06-30,shipped,London,Germany
6373,114,2024-11-16,shipped,Los Angeles,Canada
6374,38,2023-02-09,delivered,Berlin,Canada
6375,454,2023-01-09,delivered,Los Angeles,UK
6376,742,2024-04-27,delivered,Sydney,France
6377,166,2023-07-31,delivered,Paris,France
6378,694,2023-07-05,delivered,Berlin,Germany
6379,205,2023-08-30,shipped,Los Angeles,UK
6380,878,2023-07-16,delivered,Sydney,Canada
6381,245,2024-01-09,processing,Sydney,India
6382,1357,2023-11-18,delivered,London,UK
6383,943,2024-01-10,delivered,New York,USA
6384,1420,2024-05-06,delivered,Berlin,Canada
6385,821,2023-10-10,processing,Los Angeles,Germany
6386,507,2023-07-03,delivered,New York,Germany
6387,924,2023-05-02,delivered,Sydney,Canada
6388,1145,2023-09-13,processing,Los Angeles,France
6389,1283,2024-06-25,delivered,Mumbai,Canada
6390,410,2024-07-06,delivered,Los Angeles,Canada
6391,310,2024-05-01,delivered,Los Angeles,USA
6392,68,2023-06-20,shipped,London,Canada
6393,114,2024-03-05,delivered,Los Angeles,Australia
6394,220,2024-02-21,delivered,New York,India
6395,220,2023-12-20,delivered,Paris,Australia
6396,1497,2024-02-06,processing,Los Angeles,UK
6397,730,2023-12-26,delivered,Paris,UK
6398,749,2024-02-17,delivered,Toronto,India
6399,943,2024-06-06,delivered,Sydney,Germany
6400,386,2023-03-22,delivered,Berlin,France
6401,1322,2024-07-01,shipped,London,Germany
6402,930,2023-04-10,delivered,Toronto,USA
6403,1277,2023-02-18,shipped,Toronto,Canada
6404,405,2024-12-13,shipped,New York,India
6405,492,2024-11-29,processing,New York,Germany
6406,357,2023-02-14,delivered,Mumbai,Canada
6407,1452,2023-11-20,cancelled,Paris,Germany
6408,215,2023-05-16,delivered,Paris,Canada
6409,1404,2023-12-21,shipped,London,Germany
6410,752,2024-08-29,delivered,London,Australia
6411,827,2024-11-24,shipped,Mumbai,Australia
6412,1238,2024-04-08,delivered,Berlin,Australia
6413,1122,2023-09-16,shipped,Los Angeles,India
6414,528,2024-03-16,processing,London,UK
6415,916,2023-08-16,shipped,London,India
6416,666,2024-10-26,shipped,Paris,India
6417,710,2024-09-27,delivered,Los Angeles,USA
6418,535,2024-02-12,delivered,Berlin,Germany
6419,554,2023-08-26,cancelled,Sydney,UK
6420,328,2023-08-03,delivered,Sydney,India
6421,902,2023-01-25,delivered,New York,India
6422,1189,2024-08-18,delivered,Berlin,France
6423,1140,2023-11-25,delivered,Los Angeles,Germany
6424,150,2023-08-26,delivered,New York,Canada
6425,1056,2023-12-10,delivered,New York,USA
6426,657,2024-08-20,delivered,Mumbai,UK
6427,806,2023-04-01,delivered,New York,UK
6428,293,2024-09-18,delivered,Berlin,USA
6429,919,2024-10-17,delivered,Mumbai,Germany
6430,689,2024-11-22,delivered,Paris,Canada
6431,957,2023-10-18,delivered,Los Angeles,France
6432,1201,2023-06-08,processing,Berlin,Germany
6433,1085,2023-09-30,delivered,Berlin,USA
6434,416,2023-09-01,processing,Toronto,Germany
6435,1407,2023-05-09,processing,London,India
6436,598,2024-03-19,delivered,Sydney,Germany
6437,7,2023-12-14,delivered,Berlin,USA
6438,918,2024-09-23,delivered,Toronto,USA
6439,85,2023-01-24,delivered,Sydney,France
6440,774,2024-04-15,delivered,Paris,USA
6441,957,2024-07-10,delivered,Mumbai,USA
6442,1422,2024-07-08,delivered,Paris,USA
6443,1417,2024-10-08,delivered,Los Angeles,India
6444,1071,2024-06-16,cancelled,Toronto,India
6445,1365,2024-11-08,delivered,Mumbai,India
6446,606,2023-08-31,processing,Berlin,UK
6447,426,2024-01-03,delivered,Mumbai,USA
6448,426,2023-01-11,delivered,Los Angeles,USA
6449,736,2023-01-06,delivered,Toronto,USA
6450,791,2023-06-25,cancelled,Berlin,France
6451,515,2023-03-15,delivered,Los Angeles,India
6452,1153,2023-07-09,delivered,Sydney,Germany
6453,1273,2023-05-10,processing,Los Angeles,India
6454,741,2023-01-21,delivered,Sydney,USA
6455,131,2024-10-25,delivered,London,USA
6456,323,2023-01-07,cancelled,Paris,France
6457,823,2024-06-21,processing,Mumbai,Germany
6458,543,2023-04-22,delivered,Mumbai,France
6459,66,2024-10-27,delivered,Sydney,Australia
6460,718,2024-10-13,cancelled,Berlin,Canada
6461,1125,2024-04-22,cancelled,London,Canada
6462,31,2024-05-05,delivered,Los Angeles,Canada
6463,885,2023-01-04,shipped,Los Angeles,USA
6464,191,2024-12-19,delivered,Toronto,France
6465,415,2024-10-02,delivered,London,USA
6466,747,2024-10-15,delivered,New York,Canada
6467,1070,2024-04-26,delivered,Berlin,Germany
6468,1113,2023-09-09,delivered,Paris,Germany
6469,375,2024-10-14,delivered,Sydney,Australia
6470,1270,2023-08-01,delivered,London,France
6471,558,2024-02-15,delivered,Los Angeles,Australia
6472,1281,2023-03-14,delivered,Toronto,India
6473,1376,2024-11-04,cancelled,Berlin,Germany
6474,1129,2023-04-13,processing,Paris,Canada
6475,1361,2023-06-14,delivered,Sydney,Australia
6476,1325,2024-02-12,processing,Berlin,Australia
6477,1101,2024-07-11,delivered,Toronto,Australia
6478,1254,2024-03-28,delivered,Los Angeles,France
6479,578,2023-06-19,cancelled,Mumbai,India
6480,32,2023-01-01,delivered,Sydney,France
6481,58,2024-07-06,delivered,Mumbai,Canada
6482,1128,2024-12-20,delivered,Paris,Canada
6483,312,2024-08-14,delivered,New York,Canada
6484,1091,2023-12-02,delivered,Toronto,Australia
6485,690,2024-10-21,cancelled,New York,Canada
6486,1398,2023-10-27,delivered,London,India
6487,235,2024-01-19,processing,Mumbai,France
6488,643,2023-12-15,processing,Berlin,Germany
6489,1136,2023-11-23,delivered,Paris,Canada
6490,1413,2024-07-19,delivered,Mumbai,UK
6491,1432,2024-01-20,delivered,Los Angeles,France
6492,1078,2023-08-20,delivered,New York,USA
6493,802,2023-07-08,delivered,Los Angeles,Germany
6494,239,2023-01-28,cancelled,London,France
6495,1319,2024-03-01,shipped,New York,Canada
6496,112,2023-06-17,delivered,Los Angeles,Australia
6497,1112,2023-04-19,delivered,Los Angeles,India
6498,476,2024-04-22,delivered,Sydney,UK
6499,304,2024-05-12,delivered,London,USA
6500,1329,2024-07-03,processing,Toronto,Germany
6501,290,2024-01-03,processing,Paris,Canada
6502,208,2024-10-14,delivered,London,France
6503,868,2024-11-14,delivered,New York,France
6504,582,2024-08-12,delivered,New York,Germany
6505,370,2024-04-08,delivered,Berlin,UK
6506,220,2023-08-10,delivered,Los Angeles,Australia
6507,1255,2024-12-18,delivered,Paris,India
6508,802,2023-07-20,delivered,New York,Canada
6509,819,2023-05-28,delivered,Toronto,Germany
6510,349,2023-11-19,delivered,Toronto,Germany
6511,255,2023-02-11,delivered,London,France
6512,452,2024-12-15,delivered,Mumbai,Germany
6513,142,2024-03-05,delivered,New York,USA
6514,1093,2024-02-11,delivered,Paris,USA
6515,89,2024-04-23,delivered,Paris,Canada
6516,871,2023-12-29,processing,Mumbai,Germany
6517,1160,2023-01-24,delivered,New York,France
6518,523,2024-03-22,delivered,Mumbai,Australia
6519,660,2024-06-06,cancelled,Sydney,Canada
6520,951,2023-11-01,delivered,Berlin,UK
6521,910,2024-07-06,shipped,Berlin,France
6522,442,2023-06-15,delivered,Berlin,UK
6523,38,2023-06-11,delivered,Sydney,Canada
6524,1232,2023-04-28,delivered,New York,USA
6525,210,2023-09-29,delivered,London,France
6526,513,2024-09-10,delivered,Sydney,Australia
6527,1384,2024-08-27,delivered,Paris,France
6528,1025,2023-10-07,processing,London,Canada
6529,981,2024-03-06,delivered,Mumbai,France
6530,381,2024-06-10,delivered,London,France
6531,828,2023-06-26,delivered,Sydney,Canada
6532,859,2023-05-03,shipped,London,India
6533,394,2024-12-10,shipped,Toronto,Germany
6534,1074,2024-03-26,shipped,New York,Canada
6535,396,2024-12-17,delivered,Los Angeles,France
6536,32,2023-09-04,delivered,New York,Australia
6537,545,2024-05-28,delivered,London,Australia
6538,712,2023-06-12,delivered,Toronto,Canada
6539,1258,2023-07-10,shipped,Toronto,France
6540,1050,2024-01-09,cancelled,New York,UK
6541,1458,2023-08-22,delivered,Mumbai,UK
6542,1085,2023-05-03,delivered,Los Angeles,USA
6543,553,2023-07-11,delivered,Sydney,India
6544,1465,2023-01-27,delivered,Sydney,Canada
6545,1154,2024-05-29,delivered,London,Canada
6546,1378,2023-12-26,delivered,Toronto,UK
6547,198,2023-03-10,cancelled,London,UK
6548,799,2023-05-06,delivered,London,UK
6549,694,2023-03-16,cancelled,Paris,Australia
6550,1395,2024-03-23,delivered,London,Australia
6551,147,2023-03-10,delivered,Berlin,USA
6552,498,2024-07-04,delivered,Paris,USA
6553,48,2023-01-15,delivered,London,Germany
6554,770,2023-07-02,delivered,London,Australia
6555,651,2024-10-12,delivered,Los Angeles,Canada
6556,1196,2024-06-08,delivered,Sydney,USA
6557,613,2023-02-23,cancelled,Paris,France
6558,699,2024-08-22,delivered,Sydney,Canada
6559,1339,2023-12-26,shipped,Paris,Germany
6560,376,2024-09-10,delivered,Los Angeles,UK
6561,806,2024-03-14,delivered,Berlin,Germany
6562,921,2024-05-12,delivered,Paris,Canada
6563,875,2024-12-26,processing,Berlin,UK
6564,810,2023-06-19,delivered,London,Germany
6565,1444,2024-03-31,delivered,Toronto,Germany
6566,905,2023-12-03,delivered,Toronto,Canada
6567,1420,2023-01-29,delivered,New York,USA
6568,1211,2023-01-11,shipped,Toronto,France
6569,1006,2023-03-29,delivered,Toronto,Germany
6570,33,2024-04-18,delivered,Los Angeles,France
6571,69,2024-02-19,shipped,New York,Australia
6572,592,2024-02-09,delivered,Sydney,Australia
6573,1215,2023-01-24,delivered,Mumbai,Canada
6574,101,2023-12-09,delivered,New York,India
6575,1309,2024-11-05,shipped,Los Angeles,Canada
6576,914,2023-10-18,cancelled,Mumbai,India
6577,733,2024-04-01,delivered,Toronto,India
6578,390,2024-07-23,processing,Toronto,India
6579,160,2024-07-26,delivered,New York,USA
6580,892,2024-01-15,delivered,Toronto,India
6581,1071,2024-09-18,delivered,New York,UK
6582,1183,2023-10-13,delivered,Toronto,France
6583,1470,2024-10-10,delivered,London,Germany
6584,696,2023-06-25,shipped,Los Angeles,UK
6585,758,2023-07-24,delivered,Mumbai,Australia
6586,523,2023-02-08,cancelled,Paris,Australia
6587,732,2024-08-03,delivered,Berlin,France
6588,155,2023-11-01,delivered,Sydney,France
6589,339,2023-06-17,delivered,London,India
6590,1389,2023-06-19,delivered,Toronto,UK
6591,795,2024-10-20,processing,Berlin,UK
6592,1172,2024-08-31,delivered,Paris,USA
6593,899,2024-02-09,cancelled,London,Germany
6594,1168,2024-03-25,cancelled,Paris,Germany
6595,103,2023-12-13,delivered,Los Angeles,Germany
6596,812,2023-10-13,delivered,Berlin,India
6597,93,2024-10-30,delivered,Paris,Australia
6598,975,2023-04-02,delivered,Berlin,Australia
6599,1310,2023-11-02,delivered,Los Angeles,UK
6600,1448,2023-09-09,delivered,Paris,USA
6601,119,2023-12-30,delivered,London,Canada
6602,29,2023-12-01,shipped,Berlin,USA
6603,1013,2024-01-14,delivered,Sydney,Australia
6604,1054,2023-04-13,delivered,Sydney,India
6605,872,2024-01-10,delivered,Sydney,UK
6606,1390,2023-06-26,cancelled,Mumbai,USA
6607,800,2023-05-15,delivered,Mumbai,UK
6608,1162,2023-02-17,delivered,Paris,France
6609,475,2024-07-10,shipped,Los Angeles,France
6610,563,2023-11-09,shipped,Sydney,Canada
6611,1416,2024-04-02,processing,Paris,Australia
6612,435,2024-06-15,delivered,Paris,India
6613,804,2024-05-10,processing,London,France
6614,1258,2023-12-10,delivered,Toronto,Canada
6615,55,2023-10-11,processing,New York,Germany
6616,931,2023-10-02,delivered,Toronto,UK
6617,1316,2024-04-12,processing,Mumbai,India
6618,752,2023-12-28,cancelled,Toronto,Germany
6619,312,2024-09-11,delivered,New York,Germany
6620,1113,2024-09-30,cancelled,Paris,Canada
6621,1236,2023-05-05,delivered,Toronto,UK
6622,957,2023-04-10,delivered,Mumbai,Canada
6623,318,2024-04-05,delivered,Mumbai,USA
6624,757,2023-08-08,cancelled,Toronto,Germany
6625,465,2023-01-14,delivered,Los Angeles,UK
6626,1111,2024-10-10,delivered,Los Angeles,Germany
6627,1433,2023-06-15,delivered,London,USA
6628,1264,2024-11-09,cancelled,Mumbai,Australia
6629,700,2024-06-07,shipped,Berlin,USA
6630,1081,2024-07-10,delivered,Paris,Australia
6631,1137,2023-05-28,delivered,Sydney,UK
6632,735,2023-06-20,delivered,Mumbai,UK
6633,1094,2024-01-16,delivered,London,India
6634,739,2023-05-06,delivered,Mumbai,USA
6635,768,2023-08-11,delivered,Mumbai,Germany
6636,1208,2023-08-23,processing,Los Angeles,France
6637,744,2023-04-27,delivered,Mumbai,Germany
6638,276,2023-05-30,delivered,Los Angeles,France
6639,233,2024-07-29,delivered,New York,Canada
6640,54,2023-05-03,delivered,New York,UK
6641,257,2023-01-21,delivered,Sydney,USA
6642,90,2024-04-04,delivered,Mumbai,Canada
6643,1459,2024-12-13,processing,Sydney,Germany
6644,408,2023-08-30,delivered,Los Angeles,France
6645,1293,2023-03-28,delivered,Toronto,Australia
6646,366,2024-02-21,shipped,Sydney,UK
6647,351,2024-10-23,shipped,London,France
6648,1323,2024-07-26,shipped,Los Angeles,Germany
6649,1183,2024-03-30,cancelled,Paris,India
6650,487,2023-08-18,shipped,Mumbai,Germany
6651,842,2024-01-31,delivered,Los Angeles,USA
6652,984,2023-03-08,shipped,New York,Canada
6653,1379,2024-05-10,delivered,London,UK
6654,621,2024-06-13,delivered,Mumbai,USA
6655,930,2024-12-05,delivered,London,France
6656,401,2023-07-10,delivered,Berlin,India
6657,1429,2023-01-14,delivered,Los Angeles,Canada
6658,1120,2024-02-03,delivered,Berlin,UK
6659,570,2024-05-30,delivered,New York,France
6660,975,2024-07-30,processing,Berlin,UK
6661,392,2023-05-22,processing,Toronto,UK
6662,352,2023-07-11,delivered,Los Angeles,Australia
6663,806,2024-01-10,shipped,Los Angeles,Australia
6664,576,2023-08-30,delivered,London,India
6665,777,2024-09-20,processing,Mumbai,Canada
6666,633,2023-12-12,delivered,Sydney,Australia
6667,1312,2024-08-06,delivered,Berlin,France
6668,523,2024-02-28,delivered,London,Australia
6669,726,2024-07-18,delivered,Paris,India
6670,162,2023-08-31,delivered,Mumbai,India
6671,659,2024-08-29,delivered,Berlin,USA
6672,1206,2023-07-20,delivered,Sydney,USA
6673,850,2024-02-03,delivered,Berlin,USA
6674,82,2023-06-06,delivered,Mumbai,India
6675,524,2023-12-14,cancelled,Sydney,UK
6676,4,2023-08-21,delivered,Sydney,Germany
6677,495,2023-07-14,delivered,New York,Canada
6678,1075,2024-12-06,delivered,Mumbai,USA
6679,1285,2023-04-27,processing,Berlin,Canada
6680,1158,2024-07-28,delivered,London,Australia
6681,1386,2024-12-19,processing,Mumbai,UK
6682,568,2023-01-15,delivered,Paris,Canada
6683,1241,2024-05-25,delivered,Sydney,USA
6684,878,2023-07-04,delivered,Mumbai,USA
6685,1092,2023-01-30,delivered,Berlin,India
6686,1012,2023-10-22,delivered,Berlin,UK
6687,1015,2024-11-13,delivered,Los Angeles,UK
6688,864,2023-01-09,delivered,Los Angeles,France
6689,1167,2024-03-05,shipped,Paris,UK
6690,1370,2024-01-02,delivered,Sydney,Germany
6691,779,2024-09-29,delivered,Los Angeles,Germany
6692,1218,2023-03-03,delivered,Toronto,USA
6693,1005,2024-05-12,delivered,Los Angeles,Australia
6694,1270,2024-05-11,delivered,Toronto,UK
6695,314,2024-05-03,shipped,Mumbai,Germany
6696,730,2024-11-18,shipped,Paris,India
6697,384,2024-08-23,delivered,Toronto,Germany
6698,277,2023-01-31,cancelled,Mumbai,India
6699,1096,2023-12-10,delivered,Paris,France
6700,1153,2023-10-18,delivered,London,Australia
6701,1382,2023-08-15,delivered,Los Angeles,India
6702,698,2023-11-26,delivered,Berlin,Australia
6703,1244,2023-10-08,delivered,Sydney,UK
6704,1030,2023-11-12,delivered,New York,France
6705,751,2024-12-15,delivered,Sydney,Australia
6706,983,2023-03-06,shipped,Berlin,Australia
6707,624,2024-11-04,delivered,Los Angeles,India
6708,228,2023-12-17,shipped,Berlin,Canada
6709,17,2024-03-31,delivered,Los Angeles,France
6710,12,2024-08-29,delivered,Sydney,Australia
6711,692,2023-09-21,shipped,Los Angeles,Canada
6712,70,2023-11-11,delivered,Berlin,Canada
6713,108,2023-10-26,delivered,Mumbai,Australia
6714,201,2023-10-01,delivered,Toronto,India
6715,1076,2024-11-06,delivered,London,UK
6716,629,2024-08-28,delivered,London,Canada
6717,1283,2023-03-21,delivered,London,Canada
6718,1288,2023-03-20,shipped,London,France
6719,906,2023-11-09,delivered,Mumbai,UK
6720,303,2023-03-14,delivered,New York,India
6721,937,2024-03-27,delivered,Paris,UK
6722,576,2023-04-15,delivered,Los Angeles,Canada
6723,555,2024-01-17,delivered,Mumbai,India
6724,125,2023-01-06,delivered,New York,France
6725,1294,2023-08-20,delivered,London,France
6726,859,2024-05-09,shipped,London,France
6727,745,2023-12-20,delivered,Sydney,France
6728,480,2024-12-15,processing,Berlin,USA
6729,132,2024-09-30,delivered,London,India
6730,1026,2023-09-20,delivered,Los Angeles,Australia
6731,115,2023-02-03,delivered,Sydney,Canada
6732,481,2024-09-09,shipped,London,Canada
6733,981,2024-10-27,delivered,London,Canada
6734,1025,2024-08-22,shipped,Mumbai,UK
6735,331,2023-04-04,processing,New York,India
6736,942,2024-12-29,shipped,Mumbai,UK
6737,955,2023-07-08,delivered,Los Angeles,France
6738,768,2024-06-12,shipped,Toronto,Australia
6739,391,2024-10-24,shipped,Berlin,India
6740,834,2023-06-22,delivered,Toronto,UK
6741,143,2024-10-25,shipped,Paris,Germany
6742,328,2023-08-14,cancelled,Mumbai,India
6743,628,2024-12-13,delivered,New York,Canada
6744,377,2023-07-25,delivered,London,Canada
6745,90,2024-11-27,delivered,Berlin,USA
6746,808,2023-02-09,delivered,Mumbai,USA
6747,1021,2024-06-01,delivered,Paris,Germany
6748,1066,2024-01-24,delivered,Paris,USA
6749,1059,2023-12-15,delivered,Mumbai,Australia
6750,1012,2023-06-13,delivered,Los Angeles,France
6751,553,2024-05-30,shipped,Mumbai,France
6752,124,2023-05-20,delivered,Berlin,India
6753,57,2024-02-08,processing,Paris,Canada
6754,806,2023-07-04,delivered,New York,France
6755,1480,2024-11-28,shipped,London,USA
6756,235,2023-01-21,shipped,New York,Germany
6757,608,2023-05-26,delivered,Sydney,Australia
6758,392,2023-06-26,delivered,Mumbai,France
6759,970,2023-10-30,delivered,Paris,Canada
6760,1367,2023-06-19,shipped,Los Angeles,Canada
6761,1200,2023-12-25,shipped,Toronto,Australia
6762,52,2024-09-28,delivered,London,USA
6763,489,2024-06-03,delivered,London,France
6764,5,2024-02-28,delivered,Mumbai,USA
6765,632,2023-03-06,delivered,Mumbai,Canada
6766,1233,2024-05-21,cancelled,New York,Germany
6767,217,2023-05-02,delivered,Mumbai,France
6768,536,2024-07-28,processing,New York,India
6769,1366,2023-07-02,shipped,New York,Germany
6770,1425,2023-11-01,cancelled,Paris,Australia
6771,1486,2023-09-13,delivered,London,France
6772,738,2024-09-18,delivered,New York,Canada
6773,730,2023-04-03,delivered,Mumbai,France
6774,1235,2024-02-17,shipped,Sydney,Canada
6775,1050,2023-04-14,delivered,Berlin,UK
6776,1276,2024-05-29,delivered,Paris,Canada
6777,3,2024-10-22,shipped,Mumbai,Canada
6778,1026,2023-11-14,delivered,Paris,Australia
6779,1026,2023-12-23,delivered,Berlin,France
6780,150,2024-11-08,delivered,Berlin,Germany
6781,4,2024-01-16,delivered,Paris,Canada
6782,468,2023-12-22,delivered,London,France
6783,70,2024-02-27,delivered,New York,Canada
6784,201,2024-05-18,processing,Sydney,USA
6785,308,2023-03-20,shipped,Los Angeles,USA
6786,1276,2024-08-22,delivered,New York,USA
6787,1311,2023-11-14,shipped,London,USA
6788,922,2023-02-22,delivered,Berlin,Germany
6789,292,2024-07-27,delivered,London,Australia
6790,1178,2023-10-03,shipped,Mumbai,Canada
6791,924,2023-03-15,delivered,New York,USA
6792,1157,2024-04-07,delivered,Sydney,France
6793,883,2024-10-04,delivered,London,USA
6794,586,2024-10-10,delivered,Los Angeles,UK
6795,1298,2024-11-30,delivered,London,UK
6796,509,2024-09-25,processing,Mumbai,Australia
6797,1377,2023-01-02,delivered,Toronto,Germany
6798,5,2023-10-05,processing,London,India
6799,293,2024-08-20,delivered,New York,UK
6800,360,2023-09-25,delivered,Toronto,France
6801,214,2024-03-15,delivered,Mumbai,USA
6802,1430,2024-03-18,delivered,Berlin,UK
6803,1460,2023-09-24,shipped,New York,UK
6804,1039,2024-10-22,delivered,Mumbai,Germany
6805,1297,2024-01-03,delivered,Paris,UK
6806,563,2023-12-06,delivered,Los Angeles,USA
6807,765,2024-12-29,delivered,London,Australia
6808,45,2023-12-27,delivered,London,India
6809,703,2023-05-11,delivered,New York,Australia
6810,634,2024-01-10,delivered,London,Australia
6811,1436,2024-08-17,delivered,London,India
6812,1211,2024-07-21,cancelled,Berlin,Canada
6813,661,2024-07-29,delivered,Mumbai,USA
6814,1194,2024-05-31,processing,London,UK
6815,721,2023-07-05,delivered,London,UK
6816,594,2024-09-21,delivered,Berlin,India
6817,1425,2024-10-14,delivered,Mumbai,UK
6818,246,2023-05-22,delivered,Paris,Germany
6819,857,2023-04-06,delivered,London,France
6820,552,2024-12-13,delivered,Paris,USA
6821,43,2024-09-25,delivered,Mumbai,Australia
6822,841,2024-10-14,shipped,Berlin,UK
6823,179,2024-10-09,cancelled,Los Angeles,India
6824,1481,2024-01-31,processing,Mumbai,Canada
6825,535,2024-04-16,delivered,Mumbai,Germany
6826,607,2024-02-03,delivered,London,France
6827,672,2023-02-07,delivered,Mumbai,UK
6828,1268,2024-06-28,delivered,New York,Australia
6829,927,2024-01-04,delivered,Toronto,USA
6830,17,2024-04-17,delivered,Los Angeles,Canada
6831,1136,2024-01-02,delivered,London,Australia
6832,826,2023-12-26,shipped,New York,Germany
6833,547,2023-05-06,shipped,Toronto,USA
6834,1054,2023-07-23,delivered,Berlin,India
6835,1216,2023-04-26,delivered,London,USA
6836,437,2023-05-23,processing,Sydney,Germany
6837,179,2024-12-11,delivered,Paris,India
6838,616,2023-04-22,delivered,Paris,USA
6839,677,2023-07-16,delivered,Berlin,India
6840,1498,2024-03-07,delivered,Los Angeles,India
6841,634,2024-03-21,delivered,Paris,Canada
6842,1158,2023-04-23,shipped,Toronto,Canada
6843,802,2024-08-02,delivered,Paris,India
6844,312,2024-07-27,delivered,Sydney,USA
6845,25,2023-06-23,delivered,Sydney,UK
6846,371,2023-07-30,shipped,Toronto,USA
6847,525,2024-11-15,delivered,Paris,UK
6848,1343,2024-08-25,delivered,Berlin,USA
6849,230,2024-05-24,delivered,Berlin,Australia
6850,1126,2023-03-02,delivered,Paris,France
6851,1474,2023-11-02,delivered,Sydney,Canada
6852,378,2024-02-13,delivered,Los Angeles,USA
6853,888,2023-05-17,shipped,Mumbai,Canada
6854,1227,2023-11-24,cancelled,New York,Germany
6855,1291,2024-03-14,delivered,Sydney,France
6856,462,2023-08-27,delivered,Paris,UK
6857,365,2024-07-24,delivered,Sydney,Germany
6858,104,2024-09-05,shipped,Mumbai,France
6859,1135,2023-08-25,delivered,Sydney,Germany
6860,428,2024-09-04,shipped,London,Canada
6861,469,2023-03-17,delivered,New York,Australia
6862,1015,2024-09-03,processing,Sydney,France
6863,870,2023-04-22,processing,Paris,Germany
6864,770,2023-03-02,shipped,Sydney,UK
6865,680,2024-04-13,delivered,Toronto,France
6866,805,2023-12-11,delivered,London,France
6867,886,2024-10-24,delivered,Mumbai,Germany
6868,561,2023-09-23,delivered,Los Angeles,Australia
6869,1274,2023-07-29,delivered,New York,India
6870,331,2024-01-01,delivered,New York,India
6871,587,2023-11-29,delivered,London,India
6872,201,2023-09-09,delivered,Los Angeles,India
6873,454,2024-05-21,delivered,Sydney,USA
6874,826,2024-07-08,delivered,Paris,UK
6875,111,2024-09-14,delivered,Los Angeles,UK
6876,864,2024-12-11,delivered,Paris,India
6877,908,2023-07-14,processing,New York,Germany
6878,1233,2024-06-06,delivered,Sydney,Australia
6879,33,2023-10-15,delivered,Paris,Canada
6880,555,2024-05-09,delivered,New York,Canada
6881,107,2023-12-14,delivered,Berlin,India
6882,1289,2024-12-26,delivered,London,USA
6883,226,2024-06-16,cancelled,Sydney,USA
6884,487,2024-11-26,delivered,Los Angeles,Germany
6885,179,2024-09-01,delivered,Toronto,Australia
6886,1246,2024-10-21,delivered,London,Canada
6887,1394,2024-08-17,delivered,Mumbai,UK
6888,637,2023-12-02,shipped,Paris,Australia
6889,788,2023-07-03,delivered,Berlin,Canada
6890,167,2023-09-28,cancelled,London,Australia
6891,663,2023-01-15,delivered,New York,Germany
6892,300,2024-01-18,shipped,London,Canada
6893,1405,2024-01-04,delivered,Sydney,France
6894,35,2024-01-19,delivered,Paris,India
6895,407,2024-12-12,shipped,London,Germany
6896,314,2024-10-27,delivered,Sydney,France
6897,816,2023-04-29,delivered,London,Australia
6898,743,2023-09-27,delivered,Paris,Germany
6899,727,2023-11-06,delivered,Toronto,UK
6900,826,2023-09-21,delivered,Berlin,Germany
6901,1125,2024-08-05,delivered,London,Germany
6902,569,2024-01-18,delivered,London,India
6903,1239,2024-02-22,delivered,Toronto,Germany
6904,576,2024-09-14,delivered,Los Angeles,Germany
6905,62,2024-08-11,delivered,London,USA
6906,369,2023-04-07,cancelled,Sydney,France
6907,1392,2024-06-05,delivered,Paris,Germany
6908,94,2023-11-14,processing,Mumbai,Germany
6909,1493,2023-08-04,delivered,Sydney,Australia
6910,984,2023-02-06,delivered,Paris,USA
6911,1050,2023-12-22,delivered,Mumbai,Canada
6912,1459,2023-09-17,delivered,London,Australia
6913,1145,2023-07-03,delivered,Los Angeles,Australia
6914,50,2024-05-22,delivered,Paris,India
6915,883,2024-07-15,delivered,Sydney,India
6916,764,2023-06-28,processing,Mumbai,USA
6917,36,2023-02-06,cancelled,Mumbai,USA
6918,1434,2024-09-11,delivered,Sydney,India
6919,1313,2023-01-08,delivered,London,USA
6920,1403,2024-11-15,delivered,London,Australia
6921,100,2024-04-03,delivered,London,Australia
6922,1348,2023-08-23,delivered,Berlin,India
6923,329,2023-06-29,delivered,Paris,Germany
6924,706,2023-01-07,shipped,New York,USA
6925,221,2023-06-21,delivered,Berlin,USA
6926,567,2023-04-11,delivered,Los Angeles,India
6927,996,2024-03-22,processing,Berlin,Australia
6928,1022,2023-05-02,delivered,Sydney,Australia
6929,110,2024-01-21,delivered,Berlin,USA
6930,149,2024-03-06,shipped,Toronto,Germany
6931,406,2023-08-06,delivered,Los Angeles,UK
6932,699,2023-01-26,delivered,Mumbai,UK
6933,1017,2023-01-28,delivered,Los Angeles,Canada
6934,1434,2023-01-20,delivered,Los Angeles,Germany
6935,1153,2024-06-23,processing,Berlin,Australia
6936,108,2023-08-21,delivered,Los Angeles,USA
6937,389,2024-08-04,delivered,Paris,India
6938,425,2023-11-12,delivered,Toronto,USA
6939,447,2023-11-27,cancelled,London,USA
6940,918,2024-01-10,delivered,Berlin,UK
6941,1092,2024-06-04,delivered,London,India
6942,1090,2023-07-19,cancelled,London,Australia
6943,656,2023-03-30,cancelled,Mumbai,India
6944,321,2024-02-10,delivered,Berlin,USA
6945,719,2023-08-27,delivered,Paris,USA
6946,728,2023-11-20,delivered,Mumbai,UK
6947,580,2024-04-17,delivered,Berlin,USA
